Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
HKNZEEWNPHTWIR-LKHHGCNMNA-N,CHEMBL2437464,1956,A,7.82,chembl20,987016,9606,EGFR,1260,C=1C=C(C=CC1NC2=NC3=C(C=N2)N=CC(N3C=4C=CC=C(C4)NC(=O)C=C)=O)N5CCCC5
HKRUFMXPSVYVMY-GCYWJXMPNA-N,CHEMBL2006237,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O=C(N)C1=C2N=C(NC2=CC=C1)C3=NC(NCCCN4CCN(CC4)C)=CC=C3
HCTDQRULARFYTB-CSKMVECVNA-N,CHEMBL247067,1956,A,6.6,chembl20,454933,9606,EGFR,1260,C=1N2C3=C(C=CC=C3)C1C4=C(C(NC4=O)=O)C5=CN(CCCC=6C=C(CCC2)C=C(N6)N(C)C)C7=C5C=CC=C7
HCTZFBVISJHBHE-UBXIPSODNA-N,CHEMBL62701,1956,N,4.65,chembl20,63787,9606,EGFR,1260,C1(=C(C(NC=2C=CC=CC2)=O)C=3C=CC=NC3N1C)SSC4=C(C(NC5=CC=CC=C5)=O)C6=CC=CN=C6N4C
HCZZACRTGWSLPL-LELJVTLKNA-N,CHEMBL55379,1956,A,5.74,chembl20,66904,9606,EGFR,1260,C1(=CNC2=C1C=CC=C2)C3=NC(NC=4C=C(OC(C(F)F)(F)F)C=CC4)=NC=C3
HDBUXOHSMWIMJN-MPIMZMORNA-N,CHEMBL137897,13649,N,4.82,chembl20,66895,10090,EGFR,1260,C=1(C(=O)NCCC=2N=CC=CC2)C(=CC=C(NCC=3C(=CC=C(C3)O)O)C1)O
HDDRSIIMSWLFOP-PHLAQJRANA-N,90666318,1956,A,8.20343,pubchem,1120256,9606,EGFR,1260,O(C=1C=C(N2CCN(CC2)C)C=CC1NC=3N=C4N(C(=O)CN(CC5=CC=CC=C5)C(=O)C4=CN3)C6=CC(NC(=O)C=C)=CC=C6)C
HDEZJSLYUKYKAZ-DLGLGFIGNA-N,CHEMBL1975534,1956,A,5.7,chembl20,809214,9606,EGFR,1260,IC=1C=2C(N(C1)CC(O)C(O)CN)=NC=NC2N
HDJABPWIIADTPQ-LELJVTLKNA-N,CHEMBL1928709,1956,N,4.95,chembl20,792073,9606,EGFR,1260,C1=NC(=C2C=C(C=CC2=N1)NCC3=CC=CC=C3OC)NC=4C=C(C=CC4)Br
HHFBDROWDBDFBR-PINXXQJSNA-N,CHEMBL259084,1956,A,6.45,chembl20,478113,9606,EGFR,1260,C1C2=CN=C(NC=3C=CC(C(=O)O)=CC3)N=C2C4=C(C(=N1)C=5C(F)=CC=CC5F)C=C(C=C4)Cl
HHHOBSDBLSOFLQ-VJSLDGLSNA-N,10162630,1956,A,6.16115,pubchem,254942,9606,EGFR,1260,ClC=1C=C(NC=2N=CN=C3C2C(OC4CCN(CC4)C)=CC=C3)C=CC1OCC5=NC=CN=C5
HHHWHXLLZCRLAO-GPQMBLKYNA-N,CHEMBL1984191,1956,A,7.3,chembl20,809214,9606,EGFR,1260,ClC1=CC(C2=NNC=C2C3=NC=NC=C3)=CC=C1Cl
HHJOKFLBTFVWBV-WYUMXYHSNA-N,CHEMBL1969879,1956,A,5.7,chembl20,809214,9606,EGFR,1260,OC(N1CC(N(C2=NC=NC=3NC=CC23)C)C(CC1)C)C=O
HHKGVQGXRGQBBA-XEXYUZHWNA-N,CHEMBL373882,1956,N,4.6,chembl20,425430,9606,EGFR,1260,N=1C=NC(C2=C(N=CC=C2)OC3=CC(=C(C=C3)F)C(=O)NC=4C=C(C=CC4N(CCCN(C)C)C)C(F)(F)F)=NC1NC
HHNDBIRJOUXEKG-GTZYOHFHNA-N,44564063,1956,A,9.30016,pubchem,345876,9606,EGFR,1260,BrC1=CC(NC2=NC=NC=3C2=CC(=NC3)CC(=O)/C=C/C)=CC=C1
HHQCBJOVBHTNID-HCXDKFGHNA-N,CHEMBL2381510,1956,A,7.0,chembl20,958682,9606,EGFR,1260,O=S(=O)(C=1C(OCCOCCOC(CN2CCN(CC2)C3=CC(=C(C=C3)NC4=NC=C(C(=N4)OC=5C=C(C=CC5)NC(C=C)=O)Cl)OC)=O)=NO[N+]1O)C6=CC=CC=C6
HHSJLHLCRVVXSC-JOVKWODZNA-N,CHEMBL119987,1956,A,6.15,chembl20,66876,9606,EGFR,1260,C(=C/C=1C=C(CSC=2C(C(O)=O)=CC=CC2)C(=C(C1)OC)O)(\C(=O)N)/C#N
HHSVICUMCOBRPT-LUXCBXFANA-N,CHEMBL1977681,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S1C2=NNC(=C2C=C1C(=O)NC)C=3C(F)=CC=CC3
HGYWASHVHJLXJJ-MPIMZMORNA-N,CHEMBL399928,1956,A,7.02,chembl20,458089,9606,EGFR,1260,C1(=CC=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)C#CC(O)C
HGZQTJZFKROIJB-ZRYBZDNWNA-N,CHEMBL513716,1956,A,6.73,chembl20,501564,9606,EGFR,1260,N1=C(NC2=CC=C(C=C2)S(=O)(=O)N)SC=3C(=NC=NC13)NC=4C(=CC=CC4F)F
HHAIRBJJFBLIDZ-LNNLXFCONA-N,CHEMBL589809,1956,A,5.38,chembl20,607157,9606,EGFR,1260,C=1(C(O)=C(CN(C(NC=2C=CC=CC2)=O)CC=3C=CC(=CC3)F)C=C(C1)Cl)Cl
HHBHNFRMHQUKMS-SREBMQDQNA-N,24786207,1956,A,5.93554,pubchem,472050,9606,EGFR,1260,ClC=1C=C(NC=2N=NC=C3NC(=C(C32)C)C(=O)NCCN(CC)CC)C=CC1OCC4=CC(F)=CC=C4
HHCKRYHQVYEFMJ-LELJVTLKNA-N,CHEMBL142148,1956,A,5.1,chembl20,65120,9606,EGFR,1260,C(NCC1=CC=CC=C1)(C=2C=CC(C=3C=C(C=4C=CC=CC4)C=C(C3)O)=CC2)=O
FBOXZOVNDMJXRW-ZVNAXFNBNA-N,CHEMBL2047015,1956,A,5.63,chembl20,827636,9606,EGFR,1260,C=1([NH2]C(CCCCCC(O)=NO)=O)C=C(C(=O)NC=2C=CC=CC2)C([OH2])=[C][C]1
HGALDAPNHYJZAJ-DZQCGVKKNA-N,CHEMBL1242754,1956,A,6.0,chembl20,654933,9606,EGFR,1260,N1=CN=C2N(C(C)C)N=C(C3=CC=4C(N=C3)=CC=CC4)C2=C1N
JXINXBYTGKRURK-JLGFQASFNA-N,CHEMBL1972489,1956,A,5.7,chembl20,809214,9606,EGFR,1260,ClC1=CC=C(C(=O)NC=2C=C3NN=CC3=CC2)C=C1
JXKNVASLVHCEQV-LNNLXFCONA-N,CHEMBL138691,1956,A,8.38,chembl20,66727,9606,EGFR,1260,C12=C(N=CN=C1C=NC(=C2)N(C(C=C)=O)CCN(C)C)NC=3C=C(Br)C=CC3
JXLUYPNXIHHINO-QWOVJGMINA-N,CHEMBL109476,1956,A,5.56,chembl20,753968,9606,EGFR,1260,C1=2C(=C(C#N)C=NC1=CC(=C(C2)OC)OC)NC=3C=CC(=CC3)C
JXMYIDZREHNPDO-PKSOQXRJNA-N,CHEMBL1975418,1956,A,5.7,chembl20,809214,9606,EGFR,1260,N1(N=NC(=C1C2CC2)C=3C=C4C(NN=C4)=CC3)CC5=CC=CC=C5
JXOIAMLUKJBNFR-HVXXBKQBNA-N,CHEMBL171545,1956,A,5.82,chembl20,67040,9606,EGFR,1260,C12=C(C(C=3C=C(O)C=CC3)=CN1C4CCNC4)C(N)=NC=N2
JXOIGPHKYOVJJX-LHJOIZJHNA-N,90655287,1956,A,7.48149,pubchem,1128932,9606,EGFR,1260,FC(F)(F)C1=C(CN2CCN(CC2)C)C=CC(NC(=O)C3=CC(NC(=O)C4=CN=C(NC5CCCC5)N=C4)=C(C=C3)C)=C1
JXOXDCYKZKTSHE-QKRAYHEDNA-N,CHEMBL2283255,1956,N,4.79,chembl20,922237,9606,EGFR,1260,C1=CC=CC(=C1)/C=C/C(NC2=C(C=C(C=C2)Cl)Cl)=O
JXZIZOIXGMUPSK-SCQPUIJFNA-N,CHEMBL368278,1956,A,5.28,chembl20,63595,9606,EGFR,1260,C12=C(N=C(N=C1NC=3C=C(Cl)C=CC3)N[C@@H]4C[C@H](N)CCC4)N(CC)C=N2
JXZOGXXITGINEQ-HXTKINSTNA-N,10127271,1956,A,5.03152,pubchem,70041,9606,EGFR,1260,S1C=C(N=C1C)C=2C=C(NC3=NC(=NC=4C3=CC(OCC)=C(OCC)C4)CC)C=CC2
JVPQBACXHMPFGL-HXTKINSTNA-N,CHEMBL2347219,1956,A,5.6,chembl20,953504,9606,EGFR,1260,C(C(C=NC1=CC2=C(N=CN=C2C=C1)NC=3C=CC(=CC3)Cl)C#N)(=O)OCC
JVRJGQNWQLITMA-YRNVUSSQNA-N,5328764,1956,A,5.81248,pubchem,162571,9606,EGFR,1260,ClC1=C(C(=O)/C(=C/C2=CC(O)=C(O)C=C2)/C#N)C=CC=C1
JVUPYBZTROENBO-PKRZOPRNNA-N,CHEMBL1928945,1956,A,6.33,chembl20,793832,9606,EGFR,1260,N1=C(C=C(N=C1)OC=2C=CC=C(C2)N)NC=3C=CC(=C(C3)Cl)OCC4=CC(=CC=C4)F
JRIQEYXFGMOIRI-XBXBPLPCNA-N,CHEMBL2029426,1956,A,8.16,chembl20,819567,9606,EGFR,1260,N=1C=C2CN(C(N(C=3C=C(C=CC3)NC(C=C)=O)C2=NC1NC4=CC=CC=C4)=O)C
JRNJNYBQQYBCLE-VDDAFCAXNA-N,CHEMBL384304,1956,A,5.34,chembl20,774481,9606,EGFR,1260,N1(CCC(CC1)NC2=NC=C(C(=N2)N)C(=O)C3=C(C(=CC=C3OC)F)F)S(C)(=O)=O
JROJOBDTYUBCFO-SCXYCHFONA-N,46879471,1956,A,6.06198,pubchem,472050,9606,EGFR,1260,ClC=1C=C(NC=2N=NC=C3NC(=C(C32)C)C(=O)NCCN4CCOCC4)C=CC1OCC=5N=CC=CC5
JRUBCGWWMQRPLB-HXTKINSTNA-N,56954235,1956,A,5.00436,pubchem,655996,9606,EGFR,1260,ClC=1C=C(NC2=NC=NC=3C2=CC(OC)=C(OCCN(CC)CC)C3)C=CC1F
JRVSFZKYQCETAH-MPIMZMORNA-N,CHEMBL1975121,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O=C(NC(C1=CC(OC)=CC=C1)C)C2=CC=C(C=3C=CN=CC3)C=C2
JRWZLRBJNMZMFE-UHFFFAOYNA-N,CHEMBL926,1956,A,5.26,chembl20,774682,9606,EGFR,1260,C1(=C(C=CC(=C1)CCNC(CCC=2C=CC(=CC2)O)C)O)O
JRXXJRYEPAWUPJ-LQFNOIFHNA-N,5353940,1956,A,6.67778,pubchem,435791,9606,EGFR,1260,FC1=CC=C(C=2N=C(NC2C3=CC=NC=C3)C=4C=CC(=O)CC4)C=C1
JSASWRWALCMOQP-UHFFFAOYNA-N,CHEMBL538798,1956,A,5.6,chembl20,67204,9606,EGFR,1260,N(CCC(C1=CC=2C(C=C1)=CC=CC2)=O)(CC=3C=CC=CC3)C(C)C
JSKUWFIZUALZLX-CKFYMFOVNA-N,CHEMBL514499,1956,A,6.6,chembl20,809214,9606,EGFR,1260,COC=1C=C2N=CN(C3=CC(OCC4=CC=CC=C4C(F)(F)F)=C(S3)C(N)=O)C2=CC1OC
JSPJGKUIWGWCRE-HPHMPNDVNA-N,CHEMBL172973,1956,A,6.3,chembl20,64440,9606,EGFR,1260,N1=CN=C2N(C=C(C=3C=CC=C(C3)OC)C2=C1N)C4=CC=CC=C4
JSXBAKOSLFZFQZ-HVXXBKQBNA-N,CHEMBL1242757,1956,A,5.34,chembl20,654933,9606,EGFR,1260,N=1C=NC2=C(C1N)C(C=3C=CC=C4C3C=CN4)=NN2C(C)C
JSZJZMXEYGTWPN-ZYMSVLFVNA-N,CHEMBL2385960,1956,A,7.35,chembl20,961867,9606,EGFR,1260,OS(O)(=CCNCC1=CC=C(O1)C#CC=2C(NC=3C=CC(=C(C3)Cl)OCC4=CC(=CC=C4)F)=NC=NC2C)=C
JWNAINYXINYHML-UUJKVWGPNA-N,CHEMBL2437467,1956,A,7.92,chembl20,987016,9606,EGFR,1260,C(N)(C1=CC=C(C=C1)NC=2N=CC3=C(N(C4=CC=CC(=C4)NC(C=C)=O)C(=O)C=N3)N2)=O
JWNPDZNEKVCWMY-CNJCWXLBNA-N,CHEMBL180022,1956,A,10.1,chembl20,443788,9606,EGFR,1260,C=1(C=C2C(=C(C#N)C=NC2=CC1OCC)NC3=CC(=C(OCC4=CC=CC=N4)C=C3)Cl)NC(/C=C/CN(C)C)=O
JWORJWFEXVTKPW-PJQSKVNONA-N,CHEMBL326280,1956,A,6.1,chembl20,753968,9606,EGFR,1260,C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(C#CCOC)=O)OC)NC3=CC(Br)=CC=C3
JWQOJVOKBAAAAR-COFVRBSHNA-N,CHEMBL1190711,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C(C=1C=CC=NC1NC=2N3C(C=C(N2)C=4C=C(C(=CC4)OC)OC)=NC=C3)(=O)N
JWXWBUDZDHYIFH-HPHMPNDVNA-N,CHEMBL1172855,1956,N,5.0,chembl20,642443,9606,EGFR,1260,C1C(C2=CC(=C(C=C2)Br)Br)=NN(C(N)=S)C1C3=CC=C(C=C3)Br
JXAMULRNCBZFDI-PKSOQXRJNA-N,CHEMBL346846,1956,A,7.1,chembl20,63756,9606,EGFR,1260,C=12SC=3C=C(OC)C=CC3C1N=CN=C2NC=4C=C(Br)C=CC4
JTFRWVFFXGWODA-UHFFFAOYNA-N,CHEMBL1173816,1956,N,4.73,chembl20,642443,9606,EGFR,1260,C1C(C2=CC(=C(C=C2)Cl)Cl)=NN(C(C)=O)C1C3=CC=C(C=C3)Br
JTLHPKSZESHKCP-OZTUVHMHNA-N,CHEMBL569880,1956,A,8.05,chembl20,593141,9606,EGFR,1260,C=1(C=C2C(=NC=NC2=CC1OCCOC)NC3=C(C(=C(C=C3)F)Cl)F)NC([C@H]4N(CCC4)C(C=C)=O)=O
JTPOSZWOSHLBFK-LELJVTLKNA-N,CHEMBL420059,1956,A,6.52,chembl20,66598,9606,EGFR,1260,C1(C(C=2C=CC=CC2)C1)NC=3C=4C(=CC(=C(C4)OCCN5CCOCC5)OC)N=CN3
JTRXGTLYGPZLRF-ZWCQWCBONA-N,CHEMBL3092318,1956,A,6.27,chembl20,1278553,9606,EGFR,1260,N1(CC(C1)O)C(=O)NC2=CC3=C(N=CN=C3C=C2O[C@@H]4COCC4)NC=5C=C(C(=CC5)F)Cl
JTTYQDXZSZXIEX-UYBDAZJANA-N,CHEMBL406236,1956,A,5.74,chembl20,468986,9606,EGFR,1260,N1=CC=2C(C=C1)=NC=NC2NC=3C(=C(C=CC3)N(C)C)N
JUKRBPQFJFOIDS-DBPQDODONA-N,CHEMBL120319,1956,A,6.89,chembl20,66565,9606,EGFR,1260,C1(=C2C(=NC=NC2=NN1)NC3=CC(Br)=CC=C3)NC4=CC(Cl)=CC=C4
JUKUQWGWZSESAV-YVLNATIJNA-N,CHEMBL210928,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C1=C(N)C(=C(OCC)N=C1NC(CC2=CC(=C(C=C2OC)S(=O)(=O)C)OC)=O)Cl
JUUYPIPTLXPQLH-JJFURXLTNA-N,44435405,1956,A,5.30103,pubchem,300845,9606,EGFR,1260,N(C=1C2=C(N=CC1C#N)C=NC(NCC3=CC=CN=C3)=C2)C=4C=CC=CC4
JUVXXGGZNUXNLD-LPDQZMHHNA-N,44410851,1956,A,7.1549,pubchem,264807,9606,EGFR,1260,ClC=1C(F)=C(NC2=NC=NC3=C2C=C(CN4C(CC4)C(=O)N)C(OC)=C3)C=CC1
JUXPIUCKZXFRKA-JWKMEMIWNA-N,11478340,1956,A,6.39469,pubchem,248903,9606,EGFR,1260,ClC=1C=C(NC=2C=3C(N=CC2C#N)=CC(OC)=C(NC(=O)/C=C/CN(C)C)C3)C=CC1SC4=NC=CC=N4
JPHMUYSWHKPNKF-ZLRUUHOZNA-N,CHEMBL136058,1956,A,9.09,chembl20,66727,9606,EGFR,1260,C1(=C2C=C(NC(/C=C/C(=O)NCCCN3CCOCC3)=O)N=CC2=NC=N1)NC=4C=C(Br)C=CC4
JPHUTKJINPEEPQ-JQBYXGGXNA-N,CHEMBL329642,1956,A,6.57,chembl20,66587,9606,EGFR,1260,C=1(C=2C(=CC=C(NC(/C=C\C)=O)C2)N=CN1)NC3=CC(Br)=CC=C3
JPHUTKJINPEEPQ-WHPSFCPPNA-N,CHEMBL93464,1956,A,9.26,chembl20,66727,9606,EGFR,1260,C=1(C=2C(=CC=C(NC(/C=C/C)=O)C2)N=CN1)NC3=CC(Br)=CC=C3
JPIQUKAEWPKLLC-UHFFFAOYNA-N,72697576,1956,A,5.26043,pubchem,780347,9606,EGFR,1260,ClC=1C=C(N2C(=O)C3=C(C=C2)C=C(OC)C=C3OC)C=CC1F
JPJSAJWYSOMBPM-SPEPDGBUNA-N,CHEMBL31369,1956,A,7.57,chembl20,64445,9606,EGFR,1260,C=1(C=2C(=CC=C(NC(C=C)=O)C2)N=CN1)NC3=CC(Br)=C(C=C3)OCCN(C)C
JPKXJWBKGYESKN-QWOVJGMINA-N,CHEMBL1645467,1956,A,7.4,chembl20,698459,9606,EGFR,1260,N1=CN=C(C2=C(CN3CCC(CC3)N)C=CN12)NC=4C=CC=CC4
JWIBIIOOQVPSQE-YPJDTSCHNA-N,CHEMBL123523,1956,N,4.16,chembl20,66718,9606,EGFR,1260,C1(=C2C(C=C(N=C2)N)=NC=N1)NC3=C(N(C)C)C=CC=C3
JQKNNKZQNBHDRC-LQFNOIFHNA-N,CHEMBL357570,1956,A,8.1,chembl20,63756,9606,EGFR,1260,C1=2SC=3C=C(NCC)C(=CC3C1=NC=NC2NC=4C=C(Br)C=CC4)F
INMBKJSYCMSQID-LELJVTLKNA-N,CHEMBL128027,1956,A,5.05,chembl20,67206,9606,EGFR,1260,C1(=C2C(C=C(C(=C2)OCC)OCC)=NC(=N1)C)NC=3C=C(C=4N=C(C)SC4)C=CC3
INNDLQJCKYFJTJ-PJQSKVNONA-N,CHEMBL91811,1956,A,7.07,chembl20,66587,9606,EGFR,1260,C=1(C=2C(=CC=C(NC(C#CCN(C(C)C)C)=O)C2)N=CN1)NC=3C=C(Br)C=CC3
INRKGYBFDKEDBW-UHFFFAOYNA-N,2322338,1956,A,6.45002,pubchem,1729,9606,EGFR,1260,O=C1N=C2C(=NCC1=NNC=3C=CC=CC3)C=C(C=C2)C
INSDTUVLNWKIRF-LQFNOIFHNA-N,CHEMBL347282,1956,A,7.33,chembl20,63756,9606,EGFR,1260,C=12SC=3C=CC(=CC3C1N=CN=C2NC=4C=C(C(F)(F)F)C=CC4)N
INTPTKHSGKBHHW-SREBMQDQNA-N,CHEMBL102346,1956,N,4.6,chembl20,887868,9606,EGFR,1260,C1=2C(N3CCN(C(NC4=CC=C(OC5=CC=CC=C5)C=C4)=O)CC3)=NC=NC1=CC(=C(C2)OC)OC
INXWPZVQQRCXEC-LKHHGCNMNA-N,CHEMBL27688,1956,A,8.82,chembl20,64445,9606,EGFR,1260,C1=2C(=NC=NC1=CC(OCCCN3CCOCC3)=C(C2)NC(C=C)=O)NC4=CC(C)=CC=C4
IOBVCHJTLVPPBR-NPVYFSBINA-N,CHEMBL491758,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C1=CC=C(C=C1)NC2=NC(=NC=C2F)NC3=CC=CC=C3
IOCCYZUACQGGIM-LNNLXFCONA-N,10172616,1956,A,6.14267,pubchem,70041,9606,EGFR,1260,O(C=1C=C2C(N=CN=C2NC3=CC(=CC=C3)C=4N=COC4)=CC1OCC)CC
IOCMISOXJROINT-LQFNOIFHNA-N,CHEMBL437197,1956,A,5.87,chembl20,458089,9606,EGFR,1260,C1(=C(OC)C=C2N=CN=C(C2=C1)NC=3C=C(C=CC3)C#CCCCO)OC
IOIKLYGLEHRULX-SEDNVZAGNA-N,CHEMBL326044,1956,A,5.19,chembl20,78741,9606,EGFR,1260,C(=C/C=1C=C(CSCCCC(O)=O)C(=C(C1)OC)O)(\C(=O)N)/C#N
IRPQLCLTIKGBTQ-YLHGWYNBNA-N,9873657,1956,A,7.74473,pubchem,270617,9606,EGFR,1260,ClC=1C=C(NC2=NC=NC3=C2C=C(C=4OC(CNCCS(=O)(=O)C(C)C)=CC4)C=C3)C=CC1OCC5=CC(F)=CC=C5
IRQQWCZKCUQNSO-RLVUPORVNA-N,CHEMBL48760,1956,N,4.73,chembl20,63615,9606,EGFR,1260,C/1(\C(NC2=C1C=CC=C2)=O)=C/C3=CC=C(C=C3)C(C)C
IRZMVHVAKKIUEZ-QVUQFMIFNA-N,71524914,1956,A,5.52143,pubchem,725966,9606,EGFR,1260,S=C(N1N=C(CC1C2=CC=3C(C=C2)=CC=CC3)C=4C=CC=CC4)N
ISCACOSJZYPVNU-XYULLFFJNA-N,CHEMBL598798,1956,A,7.54,chembl20,612309,9606,EGFR,1260,C=1(C=C2C(=NC=NC2=CC1OC)NC3=CC(=C(C=C3)F)C#C)OCCCCCCC(=NO)O
ISEDKXOMRIKZPK-HCKMINDGNA-N,CHEMBL1969843,1956,A,5.7,chembl20,809214,9606,EGFR,1260,O1CCC(CN2N=NC(C=3C=C4C(NN=C4)=CC3)=C2)CC1
ISEHGRGNSOYPTL-SPEPDGBUNA-N,CHEMBL203645,1956,A,8.77,chembl20,334483,9606,EGFR,1260,C=1(N=CC2=NC=NC(=C2C1)NC=3C=CC(=C(C3)Cl)F)NC(C#CCCC)=O
ISGVIWPJZIQAJO-UHFFFAOYNA-N,CHEMBL2437292,1956,A,5.24,chembl20,987637,9606,EGFR,1260,N1(C(=CSC1=N)C2=CC=C(C=C2)Cl)CC(N3CCN(CC3)C4=CC=CC=C4)=O
IPWGDOZPSOZFOD-UHFFFAOYNA-N,CHEMBL447230,1956,A,6.82,chembl20,66586,9606,EGFR,1260,C1=2C(N(C=3C=C(Br)C=CC3)C)=NC=NC1=CC(=C(C2)OC)OC
IQHQBPXIDRMFMS-UHFFFAOYNA-N,57402711,1956,A,5.27165,pubchem,649305,9606,EGFR,1260,ClC1=CC=C(C2N(N=C(C2)C=3C=CC(OC)=CC3)C=4SC=C(O)N4)C=C1
IORJIPAMCFZHNF-UHFFFAOYNA-N,CHEMBL1929305,1956,A,5.82,chembl20,792378,9606,EGFR,1260,C1=CC(C2=NN=C(SCC3=CC=CC=C3)O2)=C(C=C1)N
IOWFCZSAGHCMTJ-YLHGWYNBNA-N,73355585,1956,A,7.9431,pubchem,776746,9606,EGFR,1260,ClC1=CC(NC2=NC=NC3=C2C=C(C=4OC(CN5CCN(CC5)C(=O)C)=CC4)C=C3)=CC=C1OCC6=CC(F)=CC=C6
IOZJLZBMTWUYKE-PKSOQXRJNA-N,CHEMBL543661,1956,A,5.52,chembl20,63616,9606,EGFR,1260,C1=2C(=NC=NC1=CC(=C(C2)OC)OC)NC=3C=C(C=C(C3)OC)OC
IPBTVEGUKBCCDA-QVUQFMIFNA-N,71524867,1956,A,5.6517,pubchem,725966,9606,EGFR,1260,S=C(N1N=C(CC1C=2C=3C(C=CC2)=CC=CC3)C=4C=CC=CC4)N
IPDLNCUZTMJSII-YKFRWSAQNA-N,CHEMBL247196,1956,A,7.36,chembl20,457644,9606,EGFR,1260,C1(=C(OC)C=C2N=CC(C#N)=C(C2=C1)N[C@@H]3C[C@H]3C4=CC=C(C=C4)Cl)OC
IMLXFZLHOPEBPM-DUMDQNPKNA-N,CHEMBL485556,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C1CCC(CC1)C(N(C2=CC=C3N(C(=NC3=C2)NC(C=4C=CC(=CC4)C#N)=O)CCC(=O)N)C)=O
IMMZLRQJNZSTTE-NPVYFSBINA-N,CHEMBL1973893,1956,A,5.7,chembl20,809214,9606,EGFR,1260,S(=O)(=O)(NC1=CC=C(C=2C=C3C(NN=C3NC(=O)C)=CC2)C=C1)CCC
IMNBYLUXBBXZIY-CMJYGJQNNA-N,CHEMBL1093100,1956,N,4.98,chembl20,627419,9606,EGFR,1260,N1=C(N=C2NC=3C=CC=C(C3C2=C1N)SC4=CC=C(C=C4)C)N
IMPPWUONJDONQO-QLSHQTBPNA-N,CHEMBL1946843,1956,N,4.59,chembl20,800208,9606,EGFR,1260,C=1(N=C(NC2=CC=C(C=C2)F)N=C(N/N=C/C3=C(C(=C(C(=C3)Br)O)Br)O)N1)N(C)C
IMYVCWQAHSYYOO-PJQSKVNONA-N,CHEMBL382590,1956,N,4.6,chembl20,887867,9606,EGFR,1260,C=1(C(=CC2=NC=NC(=C2C1)NC3=CC=C(C=C3)NC(C=4C=CC=CC4)=O)OC)OC
IMZBSZFOSHTOBQ-HXTKINSTNA-N,CHEMBL126456,1956,A,5.32,chembl20,67208,9606,EGFR,1260,C1=2C(=NC=NC1=CC(=C(C2)OCC)OCC)NC=3C=C(C=4N=C(C)SC4)C=CC3
IQNTXIMXKCURDC-JMPZDZAINA-N,CHEMBL2218929,1956,N,4.6,chembl20,887868,9606,EGFR,1260,C12=CC=C(C=C1/C(/C(N2)=O)=C\C3=CC=CN3)C4=CC=CN=C4
IQOOKGNLIGNDSW-SPEPDGBUNA-N,CHEMBL3221557,1956,A,5.12,chembl20,1331050,9606,EGFR,1260,C(NC=1C(=CC(=CC1)NC2=NC=NC3=CC(=C(C=C23)OC)OC)C)(=O)OCCCC
IQPRWACFMCVAAN-IHBONYPBNA-N,71680903,1956,A,7.00436,pubchem,748091,9606,EGFR,1260,ClC=1C(OC2=CC(NC(=O)C=C)=CC=C2)=NC(NC3=C(OC)C=C(N4CCN(CC4)CC(OCCCOC5=NON(=O)=C5S(=O)(=O)C6=CC=CC=C6)=O)C=C3)=NC1
IQQUFFPEUPNLMU-HXTKINSTNA-N,CHEMBL1928293,1956,A,7.73,chembl20,791584,9606,EGFR,1260,C(C1=CC2=CC=CC=C2N1)(=O)C3=CC4=C(S3)N=CN=C4NC5=CC=CC(=C5)C#C
IRALUWZAVVHHDV-GTGMRACBNA-N,44442759,1956,A,7.4437,pubchem,309618,9606,EGFR,1260,FC=1C([C@H]2[C@H](NC=3C=4C(N=CC3C#N)=CC(OC)=C(OC)C4)C2)=CC=CC1
IRFDEDLBWHFGGS-LILDFLRNNA-N,CHEMBL451964,1956,A,5.7,chembl20,809214,9606,EGFR,1260,C=1C(=NN2C(=NN=C2C1)C=3C=CC(=CC3)C(F)(F)F)NC4CC4
IRGAHACBXIFFNJ-VAMMKDHLNA-N,CHEMBL143212,1956,A,5.77,chembl20,66876,9606,EGFR,1260,C(=C/C=1C=C(CSC=2C=3C(=CC=CC3)C=CC2)C(=C(C1)OC)O)(\C(=O)N)/C#N
IRGSEHJOWJXKPV-UYBDAZJANA-N,CHEMBL177053,1956,A,7.36,chembl20,66580,9606,EGFR,1260,C=12C(=NC=NC1C=C3N=CSC3=C2)NC4=CC(Br)=CC=C4
IKMGVUYZBWHRNX-PJQSKVNONA-N,CHEMBL496388,1956,A,6.0,chembl20,523777,9606,EGFR,1260,C(NC1=CC(=C2C(C(NC3=CC=C(C(=C3)Cl)F)=C(C=N2)C#N)=C1)Cl)C4=CNN=N4
IKNBLPJKSTZMSC-PKSOQXRJNA-N,11303620,1956,A,5.22185,pubchem,261922,9606,EGFR,1260,BrC1=CC=2CNC3=C(NCC4=CC=CC=C4)N=CN=C3OC2C=C1
